公司統一編號,公司名稱,分公司統一編號,分公司名稱,Address,分公司狀態,分公司核准設立日期,分公司最後核准變更日期,Longitude,Latitude
22555003,統一超商股份有限公司,91052195,基隆市第一０八分公司,基隆市安樂區中和路166之5、166之6號,1,1100708,       ,121.7182252,25.1490596
22555003,統一超商股份有限公司,91052224,台東縣第七十五分公司,臺東縣臺東市中心里開封街760號,1,1100708,       ,121.1369499,22.758742
22555003,統一超商股份有限公司,91052239,台南市第三八六分公司,臺南市歸仁區南保里文化街三段47號1樓,1,1100708,       ,120.28732,22.9708398
22555003,統一超商股份有限公司,91052316,桃園市第九五五分公司,桃園市平鎮區洪圳路326號1樓,1,1100709,       ,121.2509898,24.9069139
22555003,統一超商股份有限公司,91052343,台南市第三八七分公司,臺南市佳里區佳興里佳里興570-51號1樓,1,1100709,       ,120.186715,23.1864462
22555003,統一超商股份有限公司,91052358,新北市第一二三０分公司,新北市汐止區仁愛路178、180號1樓,1,1100709,       ,121.6647656,25.0656413
22555003,統一超商股份有限公司,91052441,台中市第六六九分公司,臺中市西區梅川西路二段33號,1,1100714,       ,120.6724848,24.151679
22555003,統一超商股份有限公司,91052478,桃園市第九五六分公司,桃園市桃園區民安路84號、忠五路169號,1,1100714,       ,121.2998253,24.9976108
22555003,統一超商股份有限公司,91052483,嘉義縣第一二三分公司,嘉義縣民雄鄉秀林村1鄰東義6-12號1樓,1,1100714,       ,120.4887295,23.5106463
22555003,統一超商股份有限公司,91052532,台中市第六四一分公司,臺中市西屯區科園三路1號1樓之1,1,1100715,       ,120.6025061,24.20331
22555003,統一超商股份有限公司,91052575,台中市第六四二分公司,臺中市西屯區台灣大道三段182號1、2樓,1,1100715,       ,120.6462916,24.1648225
22555003,統一超商股份有限公司,91052580,屏東縣第一九０分公司,屏東縣車城鄉尖山路37號,1,1100715,       ,120.7464897,22.0843074
22555003,統一超商股份有限公司,91052625,新北市第一二三一分公司,新北市永和區永平路314、316號1樓,1,1100716,       ,121.5070792,25.0127426
22555003,統一超商股份有限公司,91052701,新北市第一二三二分公司,新北市新店區光明街38號,1,1100720,       ,121.5385243,24.9591858
22555003,統一超商股份有限公司,91052717,彰化縣第二七三分公司,彰化縣永靖鄉中山路三段238號,1,1100720,       ,120.555504,23.934123
22555003,統一超商股份有限公司,91052809,台北市第一０五四分公司,臺北市松山區八德路4段755號1樓,1,1100722,       ,121.5774587,25.050622
22555003,統一超商股份有限公司,91052836,花蓮縣第一四一分公司,花蓮縣吉安鄉中山路二段73、75號1樓 及昌隆一街48、50號1樓,1,1100727,       ,121.5832983,23.9709049
22555003,統一超商股份有限公司,91054840,台北市第一一六九分公司,臺北市文山區木柵路三段115、117號1樓,1,1100729,       ,121.5682786,24.988925
22555003,統一超商股份有限公司,91054905,台南市第三八八分公司,臺南市歸仁區七甲里中正北路二段130號1樓,1,1100730,       ,120.2936237,22.9816548
22555003,統一超商股份有限公司,91054911,桃園市第九五八分公司,桃園市平鎮區中山路63-3、63-5號,1,1100730,       ,121.2535366,24.9284544
22555003,統一超商股份有限公司,91054932,台中市第六四三分公司,臺中市北屯區松山街148號1樓和地下層,1,1100802,       ,120.6983064,24.1867107
22555003,統一超商股份有限公司,91054948,新北市第一二三三分公司,新北市新店區寶橋路88號,1,1100802,       ,121.546766,24.9756858
22555003,統一超商股份有限公司,91054953,台中市第六七０分公司,臺中市東區建德街174、176、178、180號,1,1100802,       ,120.692032,24.1295462
22555003,統一超商股份有限公司,91055165,屏東縣第一九一分公司,屏東縣東港鎮水源路118號,1,1100805,       ,120.4599984,22.4670964
22555003,統一超商股份有限公司,91055171,彰化縣第二七四分公司,彰化縣花壇鄉花壇村花南路臨558號1樓,1,1100805,       ,120.5422915,24.0205017
22555003,統一超商股份有限公司,91055186,新竹縣第二八五分公司,新竹縣竹北市泰和里中和街10號1樓,1,1100805,       ,121.0140414,24.8437312
22555003,統一超商股份有限公司,91055209,台南市第三八九分公司,臺南市仁德區後壁里德南路92號1樓,1,1100806,       ,120.2545873,22.9468728
22555003,統一超商股份有限公司,91055215,桃園市第九六０分公司,桃園市龜山區樂學三路83號1樓,1,1100806,       ,121.3840483,25.0520968
22555003,統一超商股份有限公司,91055263,高雄市第七九三分公司,高雄市左營區至真路305號1、2樓,1,1100806,       ,120.3002171,22.672861
22555003,統一超商股份有限公司,91055355,新北市第一二三四分公司,新北市新店區玫瑰路58巷4號地下室,1,1100811,       ,121.495254,24.9467073
22555003,統一超商股份有限公司,91055361,高雄市第七九四分公司,高雄市楠梓區惠心街80號,1,1100810,       ,120.3224922,22.729216
22555003,統一超商股份有限公司,91055398,桃園市第九五九分公司,桃園市平鎮區中豐路南勢一段173號1樓、南東路1-1號1樓,1,1100810,       ,121.2115782,24.9200897
22555003,統一超商股份有限公司,91055427,新竹縣第二八四分公司,新竹縣湖口鄉東興村中山路3段358號臨,1,1100811,       ,121.0521299,24.9154228
22555003,統一超商股份有限公司,91055448,屏東縣第一九二分公司,屏東縣竹田鄉連成路26號,1,1100811,       ,120.5188809,22.5728149
22555003,統一超商股份有限公司,91055453,台中市第六四四分公司,臺中市豐原區社皮路78號1樓,1,1100811,       ,120.7010329,24.2455473
22555003,統一超商股份有限公司,91055502,台北市第一０五五分公司,臺北市內湖區文德路22巷44弄6、8號1樓,1,1100811,       ,121.5804741,25.0767998
22555003,統一超商股份有限公司,91055518,台北市第一０五六分公司,臺北市內湖區行善路136號1樓,1,1100811,       ,121.5777242,25.0578998
22555003,統一超商股份有限公司,91055735,新北市第一四六０分公司,新北市鶯歌區龍五路89號,1,1100816,       ,121.3331217,24.9717402
22555003,統一超商股份有限公司,91055741,台北市第一０五七分公司,臺北市內湖區瑞光路335號1樓,1,1100816,       ,121.5750805,25.0774076
22555003,統一超商股份有限公司,91055778,桃園市第九六一分公司,桃園市中壢區月桃路246、248號,3,1100816,       ,121.1950633,25.0071644
22555003,統一超商股份有限公司,91055783,新竹縣第二一０分公司,新竹縣竹東鎮中正路15號1樓,1,1100816,       ,121.092266,24.729976
22555003,統一超商股份有限公司,91055799,南投縣第一二六分公司,南投縣埔里鎮和平東路223號1樓,1,1100816,       ,120.9776351,23.965403
22555003,統一超商股份有限公司,91064967,台中市第六七二分公司,臺中市北區漢口路3段101號,1,1100816,       ,120.6693179,24.1669912
22555003,統一超商股份有限公司,91064973,新北市第一四０七分公司,新北市三重區雙園街57巷2、4號,1,1100816,       ,121.4948079,25.0675841
22555003,統一超商股份有限公司,91064988,苗栗縣第一七二分公司,苗栗縣後龍鎮新民里中心路122、122之1、122之2、122之3號,1,1100816,       ,120.8147422,24.6138771
22555003,統一超商股份有限公司,91065109,新北市第一四一０分公司,新北市樹林區俊興街156號1樓,1,1100824,       ,121.4172687,25.0127943
22555003,統一超商股份有限公司,91065163,桃園市第九六二分公司,桃園市中壢區五族二街66、68號,1,1100819,       ,121.2046928,24.9586829
22555003,統一超商股份有限公司,91065179,台中市第六七三分公司,臺中市太平區東平路773號1樓,1,1100819,       ,120.7112063,24.1339205
22555003,統一超商股份有限公司,91065184,台中市第六七四分公司,臺中市大里區祥興路551號1樓,1,1100819,       ,120.6812328,24.1176278
22555003,統一超商股份有限公司,91065190,台南市第三九０分公司,臺南市安平區建平路19、21、23號1樓,1,1100819,       ,120.1813117,22.9836698
22555003,統一超商股份有限公司,91065207,台南市第三九一分公司,臺南市南區西門路一段292、296號1樓,3,1100819,       ,120.1979583,22.9776319
22555003,統一超商股份有限公司,91065213,高雄市第六八七分公司,高雄市岡山區壽華路6號1樓,1,1100819,       ,120.2932695,22.7974026
22555003,統一超商股份有限公司,91065234,高雄市第七九五分公司,高雄市鳳山區新泰里海洋一路31號,1,1100819,       ,120.3424324,22.6100758
22555003,統一超商股份有限公司,91065240,高雄市第七九六分公司,高雄市岡山區介壽路78號,1,1100819,       ,120.2922156,22.7847912
22555003,統一超商股份有限公司,91065467,高雄市第七九七分公司,高雄市彌陀區文安路1-1、1-2號1樓,1,1100825,       ,120.2403534,22.7942676
22555003,統一超商股份有限公司,91065516,新北市第一四０八分公司,新北市中和區華安街16巷1號,1,1100825,       ,121.4661267,24.9982189
22555003,統一超商股份有限公司,91065564,新北市第一二三五分公司,新北市中和區圓通路391之3、391之4、391之5號1樓,1,1100825,       ,121.4899518,24.9890827
22555003,統一超商股份有限公司,91065570,新北市第一四０六分公司,新北市板橋區華江一路209號及夾層、211號及夾層,1,1100825,       ,121.4725731,25.0346827
22555003,統一超商股份有限公司,91065614,台南市第三九二分公司,臺南市北區東興里東興路2段47號1樓,1,1100826,1110126,120.2282403,23.0006759
22555003,統一超商股份有限公司,91065678,桃園市第九六三分公司,桃園市桃園區中平路167號1、2樓,1,1100826,       ,121.2937155,24.9853984
22555003,統一超商股份有限公司,91065683,新北市第一四一一分公司,新北市板橋區中山路一段9、11號1樓,3,1100826,       ,121.4600492,25.008241
22555003,統一超商股份有限公司,91065699,新北市第一四一二分公司,新北市板橋區民生路二段237號1樓,1,1100826,       ,121.468395,25.0215299
22555003,統一超商股份有限公司,91065781,新北市第一四０九分公司,新北市林口區仁愛二路58號、民富街77號1樓,1,1100827,       ,121.3698787,25.0744611
22555003,統一超商股份有限公司,91065868,新北市第一四一三分公司,新北市三峽區大同路188、190號,1,1100831,       ,121.371546,24.927129
22555003,統一超商股份有限公司,91065889,新北市第一四一五分公司,新北市樹林區東榮街91巷2弄2、4號1樓,1,1100831,       ,121.4160605,24.9823921
22555003,統一超商股份有限公司,91065895,新北市第一四一四分公司,新北市三重區永福街115、117號1樓,1,1100831,       ,121.479069,25.0773345
22555003,統一超商股份有限公司,91073641,桃園市第九五三分公司,桃園市龜山區華亞三路195、197號1樓,1,1100608,       ,121.3792878,25.0474495
22555003,統一超商股份有限公司,91073662,桃園市第九五二分公司,桃園市蘆竹區龍安街二段1007號1樓,1,1100608,       ,121.258562,25.0065643
22555003,統一超商股份有限公司,91073804,屏東縣第一八九分公司,屏東縣瑪家鄉北葉村風景1-1號,1,1100611,       ,120.6602534,22.6962912
22555003,統一超商股份有限公司,91073810,桃園市第九五四分公司,桃園市龜山區頂湖路25、27號1樓,1,1100611,       ,121.3612638,25.0442055
22555003,統一超商股份有限公司,91073826,新竹市第一七二分公司,新竹市東區忠孝路149號,1,1100611,       ,120.989699,24.8046962
22555003,統一超商股份有限公司,91073831,高雄市第七九一分公司,高雄市林園區田厝路2-1號,1,1100611,       ,120.3881792,22.5033434
22555003,統一超商股份有限公司,91073868,新北市第一四一六分公司,新北市淡水區學府路136巷36、38號1樓,1,1100908,       ,121.4520256,25.1726164
22555003,統一超商股份有限公司,91074043,高雄市第七九二分公司,高雄市仁武區仁孝路368號,1,1100616,       ,120.348112,22.6748308
22555003,統一超商股份有限公司,91074108,新北市第一四０五分公司,新北市新莊區豐盛一街6、8、10號1樓,1,1100617,       ,121.4316733,25.0001941
22555003,統一超商股份有限公司,91074178,台中市第六六八分公司,臺中市霧峰區霧工一路58、 60號1樓,1,1100618,       ,120.6793639,24.0616748
22555003,統一超商股份有限公司,91074228,苗栗縣第一七一分公司,苗栗縣苗栗市北苗里30鄰自治路68號1樓,1,1100623,       ,120.819203,24.5659335
22555003,統一超商股份有限公司,91074233,高雄市第六八六分公司,高雄市路竹區環球路77-5號1樓,1,1100623,       ,120.291521,22.8785827
22555003,統一超商股份有限公司,91074424,台南市第三八五分公司,臺南市永康區二王里中山東路59號1樓,1,1100629,       ,120.2362878,23.0140445
22555003,統一超商股份有限公司,91079547,高雄市第七八六分公司,高雄市鳳山區甲智路103號,1,1100518,       ,120.3435732,22.5980289
22555003,統一超商股份有限公司,91079552,屏東縣第一八八分公司,屏東縣獅子鄉草埔六巷23-1號,1,1100518,       ,120.800885,22.23413
22555003,統一超商股份有限公司,91079568,高雄市第七八五分公司,高雄市小港區漢民路219號,1,1100518,       ,120.3516124,22.5658242
22555003,統一超商股份有限公司,91079624,台南市第三八二分公司,臺南市北區和緯路五段278號1樓,1,1100519,       ,120.1801671,23.0052633
22555003,統一超商股份有限公司,91079650,桃園市第九五一分公司,桃園市桃園區自強路215號1樓,1,1100525,       ,121.3170755,25.000428
22555003,統一超商股份有限公司,91079700,新竹縣第二八三分公司,新竹縣竹北市中山路45、47、49號1樓,1,1100520,       ,121.025435,24.8341124
22555003,統一超商股份有限公司,91079785,彰化縣第二七０分公司,彰化縣二林鎮中央南街４８巷１２號,1,1100524,       ,120.4198048,23.9534171
22555003,統一超商股份有限公司,91079820,彰化縣第二七一分公司,彰化縣埔心鄉員鹿路三段338號,1,1100524,       ,120.5311835,23.9496874
22555003,統一超商股份有限公司,91079835,台中市第六三八分公司,臺中市后里區后科南路88號1樓,1,1100524,       ,120.7256664,24.3174976
22555003,統一超商股份有限公司,91079841,台南市第三八三分公司,臺南市歸仁區崙頂里大成路211號1樓,1,1100524,       ,120.2962083,22.9607342
22555003,統一超商股份有限公司,91079933,台東縣第七十四分公司,臺東縣臺東市豐年里連航路3號,1,1100525,       ,121.1207308,22.7691538
22555003,統一超商股份有限公司,91079949,高雄市第七八七分公司,高雄市鼓山區鼓山三路8-25號,1,1100525,       ,120.2769304,22.6491821
22555003,統一超商股份有限公司,91079954,高雄市第七八八分公司,高雄市苓雅區林森二路19號1樓,1,1100525,       ,120.3076169,22.6172143
22555003,統一超商股份有限公司,91079981,彰化縣第二七二分公司,彰化縣二水鄉員集路三段488號,1,1100525,       ,120.6192142,23.8097407
22555003,統一超商股份有限公司,91080018,台南市第三八一分公司,臺南市東區東明里怡東路111號1樓,1,1100525,       ,120.2283248,22.9934411
22555003,統一超商股份有限公司,91080039,新北市第一四０四分公司,新北市五股區西雲路200、202號1樓,1,1100526,       ,121.4477614,25.09557
22555003,統一超商股份有限公司,91080050,台中市第六三九分公司,臺中市豐原區中正路131、133號,1,1100526,       ,120.7201694,24.251602
22555003,統一超商股份有限公司,91080066,高雄市第七九０分公司,高雄市苓雅區武嶺街66號,1,1100526,       ,120.3336433,22.6220591
22555003,統一超商股份有限公司,91080100,高雄市第七八九分公司,高雄市鼓山區臨海二路52、52-１號1樓,1,1100526,       ,120.27076,22.6240895
22555003,統一超商股份有限公司,91080116,台南市第三八四分公司,臺南市安定區嘉同里六塊寮10-13、10-15號1樓,1,1100526,       ,120.2224605,23.0823132
22555003,統一超商股份有限公司,91080143,宜蘭縣第一四二分公司,宜蘭縣三星鄉上將路一段381號,1,1100531,       ,121.7410997,24.7004291
22555003,統一超商股份有限公司,91080404,新北市第一四０二分公司,新北市淡水區中山路66、66-1號,1,1100602,       ,121.4436879,25.1705842
22555003,統一超商股份有限公司,93501129,宜蘭縣第一五七分公司,宜蘭縣三星鄉上將路三段130、132號,1,1130102,       ,121.7145553,24.6862117
22555003,統一超商股份有限公司,93501155,台中市第八五一分公司,臺中市霧峰區五福路240號,1,1130102,       ,120.6661956,24.0714619
22555003,統一超商股份有限公司,93501296,新北市第一三一五分公司,新北市中和區景安路10號,1,1130103,       ,121.5076203,24.9988903
22555003,統一超商股份有限公司,93501319,苗栗縣第一八九分公司,苗栗縣頭份市後庄里公園六街9號,1,1130103,       ,120.8910791,24.6917319
22555003,統一超商股份有限公司,93501351,高雄市第八九四分公司,高雄市大樹區中山路38號,1,1130104,       ,120.410634,22.6636762
22555003,統一超商股份有限公司,93501373,台中市第七九二分公司,臺中市大甲區順天路154號,1,1130104,       ,120.622953,24.3452852
22555003,統一超商股份有限公司,93501556,新北市第一五０三分公司,新北市蘆洲區中興街57、59、61、63號1樓,1,1130104,       ,121.4815417,25.0874902
22555003,統一超商股份有限公司,93501562,新北市第一五０二分公司,新北市三重區中正北路29之8號1樓,1,1130104,       ,121.4918194,25.0626604
22555003,統一超商股份有限公司,93501583,台中市第七九三分公司,臺中市清水區港新五路266號,1,1130104,       ,120.5377808,24.2696246
22555003,統一超商股份有限公司,93501887,雲林縣第七十九分公司,雲林縣虎尾鎮廉使里永興南七路79號,1,1130111,       ,120.4198647,23.7261307
22555003,統一超商股份有限公司,93501893,新北市第一五０五分公司,新北市新莊區復興路2段31號1樓,1,1130111,       ,121.454367,25.0441575
22555003,統一超商股份有限公司,93501916,高雄市第六九九分公司,高雄市美濃區合和里美中路92號1樓,1,1130111,       ,120.5509358,22.885385
22555003,統一超商股份有限公司,93502041,嘉義縣第一三一分公司,嘉義縣民雄鄉大崎村十四甲16之148號1樓,1,1130112,       ,120.4714845,23.5122469
22555003,統一超商股份有限公司,93502062,台中市第七九四分公司,臺中市清水區吳厝二街89號,1,1130112,       ,120.6015852,24.2813991
22555003,統一超商股份有限公司,93502083,台中市第七九五分公司,臺中市清水區吳厝二街89號,1,1130112,       ,120.6015852,24.2813991
22555003,統一超商股份有限公司,93502099,台南市第四六二分公司,臺南市善化區胡家里胡厝寮30-3號1樓,1,1130112,       ,120.2719007,23.1442669
22555003,統一超商股份有限公司,93502133,台北市第一一四一分公司,臺北市北投區中央南路二段31號1樓,1,1130115,       ,121.500477,25.1250382
22555003,統一超商股份有限公司,93502160,高雄市第七００分公司,高雄市旗山區東平里旗屏一路52號,1,1130116,       ,120.4958339,22.8807282
22555003,統一超商股份有限公司,93502176,台北市第一一四三分公司,臺北市信義區松高路77號地下1層,1,1130116,       ,121.5703448,25.0393334
22555003,統一超商股份有限公司,93502289,彰化縣第三００分公司,彰化縣花壇鄉白沙村彰員路3段389號1樓,1,1130117,       ,120.5451276,24.0491745
22555003,統一超商股份有限公司,93502295,台南市第四六四分公司,臺南市中西區淺草里金華路三段218號1樓,1,1130117,       ,120.1937574,22.9946155
22555003,統一超商股份有限公司,93502318,台南市第四六三分公司,臺南市後壁區長短樹里10鄰長短樹24-2號,1,1130117,       ,120.32964,23.368156
22555003,統一超商股份有限公司,93502324,基隆市第一一六分公司,基隆市七堵區長安街241巷1號、239巷2號,1,1130117,       ,121.6963666,25.0744154
22555003,統一超商股份有限公司,93502416,嘉義市第八十四分公司,嘉義市西區書院里新榮路259、261號1樓,1,1130118,       ,120.4441571,23.4773558
22555003,統一超商股份有限公司,93515186,台北市第一一三八分公司,臺北市內湖區康寧路1段34號,1,1121213,       ,121.592353,25.080129
22555003,統一超商股份有限公司,93515279,新竹縣第三０二分公司,新竹縣湖口鄉中平路一段315號,1,1121208,       ,121.0564998,24.8992962
22555003,統一超商股份有限公司,93515284,高雄市第八八九分公司,高雄市三民區鼎山街576號之1 1樓,1,1121208,       ,120.3171412,22.6511359
22555003,統一超商股份有限公司,93515290,高雄市第八九０分公司,高雄市三民區大豐二路457號1樓,1,1121208,       ,120.3347884,22.6484737
22555003,統一超商股份有限公司,93515307,屏東縣第二一五分公司,屏東縣長治鄉潭頭路185號,1,1121208,       ,120.5236135,22.6734472
22555003,統一超商股份有限公司,93515313,屏東縣第二一六分公司,屏東縣九如鄉後庄村後庄路108號,1,1121208,       ,120.5012641,22.7473629
22555003,統一超商股份有限公司,93515405,桃園市第一０三八分公司,桃園市龜山區萬壽路2段608、610號1樓,1,1121208,       ,121.3349325,24.9939135
22555003,統一超商股份有限公司,93515469,高雄市第八九二分公司,高雄市前金區七賢二路118號1樓、自立一路5號1樓,1,1121211,       ,120.2976449,22.6340812
22555003,統一超商股份有限公司,93515475,高雄市第八九一分公司,高雄市仁武區灣內里八德東路613號,1,1121211,       ,120.3502777,22.6870921
22555003,統一超商股份有限公司,93515480,台北市第一一三九分公司,臺北市北投區光明路178號1樓,1,1121211,       ,121.503287,25.1355592
22555003,統一超商股份有限公司,93515550,台中市第七八九分公司,臺中市北屯區雷中街2-18號,1,1121213,       ,120.6682284,24.180399
22555003,統一超商股份有限公司,93515643,台中市第七九０分公司,臺中市北屯區敦富路219號,1,1121215,       ,120.7075951,24.1849879
22555003,統一超商股份有限公司,93515691,台南市第四六一分公司,臺南市永康區東橋里東橋五路218號1樓,1,1121218,       ,120.2350004,23.0231989
22555003,統一超商股份有限公司,93515735,台中市第七九一分公司,臺中市潭子區勝利路185號,1,1121218,       ,120.7004849,24.2111684
22555003,統一超商股份有限公司,93515741,台北市第一一四０分公司,臺北市松山區新東街11巷28號1樓,1,1121218,       ,121.5649048,25.0580581
22555003,統一超商股份有限公司,93515756,高雄市第八九三分公司,高雄市仁武區勇全路111號1樓,1,1121218,       ,120.3454614,22.6727573
22555003,統一超商股份有限公司,93515762,台東縣第八十二分公司,臺東縣臺東市豐谷里漢陽北路209號1樓,1,1121218,       ,121.1339908,22.7479683
22555003,統一超商股份有限公司,93515974,彰化縣第二九九分公司,彰化縣福興鄉秀厝村南環路3段267號,1,1121221,       ,120.430196,24.0346656
22555003,統一超商股份有限公司,93515989,宜蘭縣第一五六分公司,宜蘭縣冬山鄉富農路2段276號,1,1121221,       ,121.7981701,24.6596343
22555003,統一超商股份有限公司,93516018,桃園市第一０三九分公司,桃園市桃園區正康二街72、76、78號,1,1121222,       ,121.3085643,25.0018963
22555003,統一超商股份有限公司,93516072,台中市第八五０分公司,臺中市大肚區王田里王福街752號,1,1121225,       ,120.5689775,24.1239691
22555003,統一超商股份有限公司,93516093,新竹市第一九三分公司,新竹市北區金竹路121號1樓及地下層,1,1121226,       ,120.9724415,24.8237315
22555003,統一超商股份有限公司,93516100,新竹市第一九二分公司,新竹市北區西門街111號,1,1121226,       ,120.96372,24.8014158
22555003,統一超商股份有限公司,93607798,新北市第一五０八分公司,新北市蘆洲區九芎街66號,1,1130315,       ,121.4667522,25.0792069
22555003,統一超商股份有限公司,93607811,澎湖縣第四十四分公司,澎湖縣馬公市光復路116號1樓,1,1130318,       ,119.572094,23.5727754
22555003,統一超商股份有限公司,93607994,台北市第一一四八分公司,臺北市北投區承德路7段166號1樓,1,1130325,       ,121.5086126,25.1134567
22555003,統一超商股份有限公司,93608109,台南市第四六八分公司,臺南市永康區東橋里東橋八街96號1樓,1,1130326,       ,120.2345946,23.0211449
22555003,統一超商股份有限公司,93608115,台中市第八五五分公司,臺中市西區博館二街129號,1,1130326,       ,120.6696578,24.1520918
22555003,統一超商股份有限公司,93608121,台中市第八五四分公司,臺中市大里區新明路14、16號1、2樓,1,1130326,       ,120.6909577,24.108174
22555003,統一超商股份有限公司,93608136,台中市第八五三分公司,臺中市霧峰區柳豐路492號1樓,1,1130326,       ,120.6883317,24.0439591
22555003,統一超商股份有限公司,93608142,高雄市第八九七分公司,高雄市仁武區五和路332號,1,1130326,       ,120.3357115,22.6953369
22555003,統一超商股份有限公司,93608157,彰化縣第三一六分公司,彰化縣伸港鄉新港村新港路106、108、110號,1,1130326,       ,120.487315,24.1441761
22555003,統一超商股份有限公司,93645435,彰化縣第三０一分公司,彰化縣員林市三和里員東路二段42號,1,1130131,       ,120.5866886,23.9618344
22555003,統一超商股份有限公司,93645456,雲林縣第八十分公司,雲林縣土庫鎮中正路201號之1,1,1130131,       ,120.3917461,23.6782471
22555003,統一超商股份有限公司,93645462,台中市第七九六分公司,臺中市豐原區文賢街198號1樓,1,1130131,       ,120.7147314,24.2575064
22555003,統一超商股份有限公司,93645527,桃園市第一０四０分公司,桃園市桃園區力行路515號1樓,1,1130205,       ,121.2934365,24.9981764
22555003,統一超商股份有限公司,93645603,桃園市第一０四一分公司,桃園市八德區長興一路111號1樓、廣興三路80號1樓,1,1130202,       ,121.2823753,24.9345071
22555003,統一超商股份有限公司,93645619,台北市第一一四二分公司,臺北市松山區民生東路5段10號1樓,1,1130202,       ,121.5556082,25.0584343
22555003,統一超商股份有限公司,93645630,新北市第一三一四分公司,新北市新店區央北一路100號,1,1130207,       ,121.5263924,24.9781661
22555003,統一超商股份有限公司,93645771,新竹縣第三０三分公司,新竹縣湖口鄉中正村中正六街220號,1,1130215,       ,121.0438786,24.8949307
22555003,統一超商股份有限公司,93645940,台中市第七九七分公司,臺中市大甲區蔣公路270-1號,1,1130219,       ,120.6186423,24.3475454
22555003,統一超商股份有限公司,93646103,新竹縣第三０四分公司,新竹縣湖口鄉成功路616、616-1號,1,1130221,       ,121.033722,24.8947384
22555003,統一超商股份有限公司,93646119,高雄市第八九五分公司,高雄市大寮區鳳屏二路84、86、88號,1,1130221,       ,120.4091822,22.640738
22555003,統一超商股份有限公司,93646217,桃園市第一０四二分公司,桃園市八德區興豐路770號1樓,1,1130222,       ,121.2985908,24.931969
22555003,統一超商股份有限公司,93646223,彰化縣第三一二分公司,彰化縣伸港鄉海尾村中興路2段385號,1,1130222,       ,120.4877005,24.1643754
22555003,統一超商股份有限公司,93646238,彰化縣第三一三分公司,彰化縣彰化市彰南路五段406、408、410號,1,1130222,       ,120.6176428,24.0616763
22555003,統一超商股份有限公司,93646259,台南市第四六五分公司,臺南市安南區長安里長和路4段396號1樓,1,1130222,       ,120.1998329,23.0671102
22555003,統一超商股份有限公司,93646286,新北市第一五０六分公司,新北市樹林區忠孝街33、35號1樓,1,1130226,       ,121.4235046,24.981914
22555003,統一超商股份有限公司,93646292,屏東縣第二一七分公司,屏東縣恆春鎮墾丁路312、314號1樓,1,1130226,       ,120.7951364,21.9460077
22555003,統一超商股份有限公司,93646342,嘉義縣第一三二分公司,嘉義縣竹崎鄉和平村坑仔坪163之5號1樓,1,1130227,1130522,120.5547878,23.5169102
22555003,統一超商股份有限公司,93646357,台南市第四六六分公司,臺南市永康區崑山里崑大路182號1樓,1,1130227,       ,120.2550032,22.9984803
22555003,統一超商股份有限公司,93676345,屏東縣第二一八分公司,屏東縣屏東市永安里棒球路5號,1,1130305,       ,120.4840378,22.6572425
22555003,統一超商股份有限公司,93676350,台南市第四六七分公司,臺南市永康區建國里忠孝一路75號1樓,1,1130305,       ,120.2449493,22.9999219
22555003,統一超商股份有限公司,93676366,彰化縣第三一四分公司,彰化縣田中鎮員集路3段270號,1,1130305,       ,120.5875129,23.8710127
22555003,統一超商股份有限公司,93676400,新北市第一五０七分公司,新北市三峽區溪東路93號,1,1130305,       ,121.4016776,24.9346481
22555003,統一超商股份有限公司,93676443,新北市第一五０四分公司,新北市板橋區樂群路152、156號,1,1130305,       ,121.4457441,24.997062
22555003,統一超商股份有限公司,93676725,高雄市第八九六分公司,高雄市三民區港新里建國一路417號1樓,1,1130308,       ,120.317004,22.634568
22555003,統一超商股份有限公司,93676801,彰化縣第三一五分公司,彰化縣二林鎮二溪路7段271號,1,1130308,       ,120.4422355,23.9533731
22555003,統一超商股份有限公司,93676979,台北市第一一四七分公司,臺北市內湖區潭美街535號1樓,1,1130312,       ,121.5999917,25.061092
22555003,統一超商股份有限公司,93676984,台北市第一一四六分公司,臺北市中正區許昌街26號1樓,1,1130312,       ,121.513528,25.0441669
22555003,統一超商股份有限公司,93676990,台北市第一一四五分公司,臺北市信義區吳興街600巷94號1樓,1,1130312,       ,121.5711496,25.0185831
22555003,統一超商股份有限公司,93677034,台北市第一一四四分公司,臺北市士林區德行東路109巷106號,1,1130313,       ,121.5288985,25.1110208
22555003,統一超商股份有限公司,93702456,新北市第一五０九分公司,新北市板橋區金門街415、417、419號1樓,1,1130326,       ,121.427379,24.9838029
22555003,統一超商股份有限公司,93702462,台中市第八五二分公司,臺中市龍井區中央路2段273號,1,1130326,       ,120.5242145,24.2105408
22555003,統一超商股份有限公司,93702478,新竹縣第三０五分公司,新竹縣湖口鄉中正村中正路2段38號,1,1130326,       ,121.048194,24.8957534
22555003,統一超商股份有限公司,93702575,台北市第一一四九分公司,臺北市中山區大直街13號1樓,1,1130326,       ,121.546531,25.080891
22555003,統一超商股份有限公司,93702738,高雄市第八九八分公司,高雄市前鎮區廣西路468號1樓,1,1130327,       ,120.309,22.614608
22555003,統一超商股份有限公司,93702771,屏東縣第二一九分公司,屏東縣長治鄉繁昌村中山路39號,1,1130328,       ,120.5757788,22.7039038
22555003,統一超商股份有限公司,93702809,新北市第一五一一分公司,新北市板橋區中正路379巷3弄1、3號,1,1130328,       ,121.4533925,25.0212308
